source	target
RPS27A	HBA1
RPS27A	UBE2N
RPS27A	NFKBIB
RPS27A	UBB
RPS27A	CD14
RPS27A	MAP2K1
RPS27A	BIRC5
RPS27A	TLR3
RPS27A	REL
RPS27A	LY96
RPS27A	EGFR
GNB1	CCL4
VIP	GNB1
VIP	POMC
PTX3	ELANE
PTX3	CXCL1
PTX3	LCN2
PTX3	MMP9
PTX3	HBB
PTX3	TOLLIP
KRAS	FGF1
KRAS	RASSF5
KRAS	UBC
KRAS	PIK3R1
KRAS	HRAS
KRAS	SHC1
KRAS	RHOA
KRAS	UBA52
KRAS	SOS1
KRAS	RELA
KRAS	MAPK8
KRAS	PRKCD
KRAS	GRB2
KRAS	JAK2
KRAS	PIK3CD
KRAS	SRC
KRAS	NRAS
KRAS	PIK3CG
KRAS	RAC1
KRAS	FN1
KRAS	FYN
KRAS	JAK1
KRAS	PTK2
KRAS	PTPN11
KRAS	LCK
KRAS	HSP90AA1
KRAS	PDGFB
KRAS	SOCS3
KRAS	UBB
KRAS	MAP2K1
KRAS	CSF2
KRAS	IL3
KRAS	IL17RD
KRAS	PIK3CB
KRAS	BRAF
KRAS	EGFR
KRAS	RPS27A
KRAS	TP53
KRAS	FGF7
KRAS	EGF
KRAS	FGF2
KRAS	PIK3CA
KRAS	MAPK3
KRAS	MAP2K2
KRAS	VWF
BAX	BCL2
BAX	MAPK8
BAX	BCL2L1
RPS6KB1	AKT1
RPS6KB1	PIK3R1
RPS6KB1	ESR1
RPS6KB1	SHC1
RPS6KB1	INS
RPS6KB1	ITGB1
RPS6KB1	GRB2
RPS6KB1	JUN
RPS6KB1	RAC1
RPS6KB1	PTK2
RPS6KB1	HSP90AA1
RPS6KB1	GSK3B
RPS6KB1	TERT
RPS6KB1	INSR
RPS6KB1	IGF1
RPS6KB1	PIK3CA
RPS6KB1	MAPK3
RPS6KB1	TGFB3
RPS6KB1	IL2
CD4	GNB1
CD4	VAV1
CD4	LDLR
CD4	UBC
CD4	SHC1
CD4	UBA52
CD4	CXCR4
CD4	TF
CD4	HLA-DRA
CD4	SYK
CD4	HLA-DRB1
CD4	FYN
CD4	GNAI1
CD4	PTPN11
CD4	LCK
CD4	GNG2
CD4	CD86
CD4	CD28
CD4	UBB
CD4	CCR5
CD4	EGFR
CD4	RPS27A
CD4	EGF
CD4	CD80
CD4	PIK3CA
CD4	LRP2
CD4	PLCG1
CD4	APOB
MAPK11	GNB1
MAPK11	MAP2K6
MAPK11	HCK
MAPK11	TRAF6
MAPK11	MAP2K4
MAPK11	ESR1
MAPK11	SHC1
MAPK11	TNF
MAPK11	MAPK9
MAPK11	MAPK8
MAPK11	TAB3
MAPK11	SYK
MAPK11	SRC
MAPK11	CD40
MAPK11	CARD9
MAPK11	JUN
MAPK11	CD40LG
MAPK11	MAP3K7
MAPK11	TAB2
MAPK11	STAT1
MAPK11	MAPK10
MAPK11	RAC1
MAPK11	FYN
MAPK11	MAP2K3
MAPK11	CTNNB1
MAPK11	JAK1
MAPK11	LCK
MAPK11	GNG2
POMC	CCL4
POMC	GNB1
POMC	CCL5
POMC	CCR3
POMC	CXCL2
POMC	CXCR4
POMC	SAA1
MAPK10	MAP2K6
MAPK10	TRAF3
MAPK10	TRAF6
MAPK10	MAP2K4
MAPK10	HRAS
MAPK10	MAPK9
MAPK10	MAPK8
MAPK10	BAD
MAPK10	CD40
MAPK10	JUN
MAPK10	CD40LG
MAPK10	NGF
SOD1	AKT1
SOD1	SOD2
SOD1	SOD3
MAPK13	MAP2K6
MAPK13	MAP2K4
MAPK13	TAB3
MAPK13	CARD9
MAPK13	MAP3K7
MAPK13	TAB2
MAPK13	STAT1
MAPK13	RAC1
MAPK13	FYN
MAPK13	MAP2K3
MAPK13	MAPK11
MAPK13	SP1
MAPK13	NOD2
MAPK13	MAPK14
MAPK13	NOD1
MAPK13	RIPK2
MAPK13	TAB1
MAPK13	MAPK12
MAPK12	MAP2K6
MAPK12	MAP2K4
MAPK12	TAB3
MAPK12	CARD9
MAPK12	JUN
MAPK12	MAP3K7
MAPK12	TAB2
MAPK12	STAT1
MAPK12	RAC1
MAPK12	FYN
MAPK12	MAP2K3
MAPK12	CTNNB1
MAPK12	MAPK11
MAPK12	SP1
MAPK12	NOD2
MAPK12	MAPK14
MAPK12	CCND1
MAPK12	NOD1
MAPK12	RIPK2
MAPK12	TAB1
SOD3	AKT1
SOD3	SOD2
MAPK14	GNB1
MAPK14	MAP2K6
MAPK14	AKT1
MAPK14	HCK
MAPK14	PLCB3
MAPK14	TRAF6
MAPK14	MAP2K4
MAPK14	ESR1
MAPK14	SHC1
MAPK14	TNF
MAPK14	MAPK9
MAPK14	RELA
MAPK14	IL4R
MAPK14	MAPK8
MAPK14	EDN1
MAPK14	GATA3
MAPK14	TAB3
MAPK14	SYK
MAPK14	SRC
MAPK14	CD40
MAPK14	CARD9
MAPK14	JUN
MAPK14	CD40LG
MAPK14	MAP3K7
MAPK14	TAB2
MAPK14	STAT1
MAPK14	MAPK10
MAPK14	RAC1
MAPK14	FYN
MAPK14	MAP2K3
MAPK14	CTNNB1
MAPK14	JAK1
MAPK14	GNAI1
MAPK14	PLCB1
MAPK14	LCK
MAPK14	GNG2
MAPK14	MAPK11
MAPK14	SP1
MAPK14	CXCL8
MAPK14	CEBPB
MAPK14	MAP2K1
MAPK14	NOD2
MAPK14	TP53
MAPK14	STAT3
MAPK14	IL1B
MAPK14	MAPK3
MAPK14	CREBBP
MAPK14	PLCB2
MAPK14	RIPK1
MAPK14	GNGT1
MAPK14	APOB
MAPK14	NR3C1
MAPK14	IL4
SOD2	AKT1
S100B	SAA1
S100B	RELA
S100B	AGER
S100B	NFKB2
S100B	S100A12
S100B	TAB2
S100B	HMGB1
MUC5B	MUC1
EGF	VEGFA
EGF	LDLR
EGF	AKT1
EGF	HCK
EGF	UBC
EGF	PIK3R1
EGF	ERBB2IP
EGF	SERPINA1
EGF	HRAS
EGF	SHC1
EGF	RHOA
EGF	UBA52
EGF	SOS1
EGF	TF
EGF	INS
EGF	ITGB1
EGF	AREG
EGF	GRB2
EGF	EDN1
EGF	SRC
EGF	NRAS
EGF	TGFB2
EGF	STAT1
EGF	RAC1
EGF	FN1
EGF	FYN
EGF	PDGFA
EGF	CTNNB1
EGF	JAK1
EGF	GNAI1
EGF	PTPN11
EGF	LCK
EGF	HSP90AA1
EGF	PDGFB
EGF	PLG
EGF	UBB
EGF	IGF1
EGF	ALB
EGF	PIK3CB
EGF	APP
EGF	EGFR
EGF	RPS27A
BAD	AKT1
BAD	MAPK9
BAD	BCL2
BAD	MAPK8
BAD	PRKCD
NOS2	IL12RB1
NOS2	AKT1
NOS2	UBC
NOS2	TYK2
NOS2	TNF
NOS2	UBA52
NOS2	PPARA
NOS2	RELA
NOS2	JAK2
NOS2	SRC
NOS2	JUN
NOS2	PTGS2
NOS2	SP1
MAPK3	MAP3K14
MAPK3	CCL4
MAPK3	FGF1
MAPK3	AKT1
MAPK3	TYK2
MAPK3	HRAS
MAPK3	ESR1
MAPK3	SHC1
MAPK3	RHOA
MAPK3	SOS1
MAPK3	BLVRA
MAPK3	IL6
MAPK3	PPARA
MAPK3	SAA1
MAPK3	RELA
MAPK3	BCL2
MAPK3	CXCL12
MAPK3	MAPK8
MAPK3	PRKCD
MAPK3	BAD
MAPK3	GRB2
MAPK3	JAK2
MAPK3	EDN1
MAPK3	AGER
MAPK3	SRC
MAPK3	HSP90AB1
MAPK3	JUN
MAPK3	NRAS
MAPK3	NGF
MAPK3	S100A12
MAPK3	IL6R
MAPK3	AGT
MAPK3	STAT1
MAPK3	CASP8
MAPK3	RAC1
MAPK3	FN1
MAPK3	HMGB1
MAPK3	JAK1
MAPK3	GNAI1
MAPK3	PTK2
MAPK3	PTPN11
MAPK3	LCK
MAPK3	HSP90AA1
MAPK3	SP1
MAPK3	F2R
MAPK3	TERT
MAPK3	F2
MAPK3	CEBPB
MAPK3	IGF1
MAPK3	BCL2L1
MAPK3	MAP2K1
MAPK3	CCL11
MAPK3	CSF2
MAPK3	IL17RD
MAPK3	S100B
MAPK3	BRAF
MAPK3	APP
MAPK3	IL18
MAPK3	EGFR
MAPK3	TP53
MAPK3	FGF7
MAPK3	STAT3
MAPK3	FGF2
MAPK1	MAP3K14
MAPK1	CCL4
MAPK1	FGF1
MAPK1	ELANE
MAPK1	AKT1
MAPK1	TYK2
MAPK1	HRAS
MAPK1	ESR1
MAPK1	SHC1
MAPK1	RHOA
MAPK1	SOS1
MAPK1	IL6
MAPK1	PPARA
MAPK1	SAA1
MAPK1	RELA
MAPK1	CECR1
MAPK1	BCL2
MAPK1	CXCL12
MAPK1	MAPK8
MAPK1	PRKCD
MAPK1	BAD
MAPK1	GRB2
MAPK1	JAK2
MAPK1	EDN1
MAPK1	AGER
MAPK1	SRC
MAPK1	HSP90AB1
MAPK1	JUN
MAPK1	NRAS
MAPK1	NGF
MAPK1	S100A12
MAPK1	IL6R
MAPK1	AGT
MAPK1	STAT1
MAPK1	CASP8
MAPK1	RAC1
MAPK1	FN1
MAPK1	FYN
MAPK1	HMGB1
MAPK1	PTGES2
MAPK1	JAK1
MAPK1	GNAI1
MAPK1	PTK2
MAPK1	PTPN11
MAPK1	LCK
MAPK1	HSP90AA1
MAPK1	SP1
MAPK1	F2R
MAPK1	TOLLIP
MAPK1	TERT
MAPK1	F2
MAPK1	CEBPB
MAPK1	IGF1
MAPK1	BCL2L1
MAPK1	MAP2K1
MAPK1	CCL11
MAPK1	CSF2
MAPK1	IL17RD
MAPK1	S100B
MAPK1	BRAF
MAPK1	APP
MAPK1	EGFR
MAPK1	TP53
MAPK1	FGF7
MAPK1	STAT3
MAPK1	FGF2
MAPK1	MAPK3
MAPK1	GAB1
MAPK1	MAP2K2
MAPK1	BPI
MAPK1	CDH1
MAPK1	VWF
MAPK1	SDCBP
MAPK1	HNF1A
MAPK1	KRAS
MAPK1	PYCARD
MAPK1	C3
MAPK1	PRTN3
MAPK1	NR3C1
MAPK1	IL2
MAPK1	NFKB1
MAPK1	RPS6KB1
MAPK1	MPO
MAPK1	HGF
MAPK1	TGFB1
MAPK1	RETN
MAPK1	NFKBIA
MAPK1	CTSG
TBX21	GATA3
TBX21	FOXP3
TBX21	CXCR3
TBX21	IL17A
TBX21	IL4
TBX21	IFNG
MAPK8	ABCB1
MAPK8	MAP2K6
MAPK8	TRAF3
MAPK8	TRAF6
MAPK8	MAP2K4
MAPK8	HRAS
MAPK8	ESR1
MAPK8	SHC1
MAPK8	RHOA
MAPK8	TNF
MAPK8	MAPK9
MAPK8	IL18R1
MAPK8	RELA
MAPK8	BCL2
MAPK9	MAP2K6
MAPK9	TRAF3
MAPK9	TRAF6
MAPK9	MAP2K4
MAPK9	HRAS
MAPK9	SHC1
HSPD1	MYD88
HSPD1	TIRAP
INS	VEGFA
INS	AKT1
INS	PIK3R1
INS	HRAS
INS	SHC1
INS	TNF
INS	ADIPOQ
INS	SOS1
INS	IL6
INS	POMC
RETN	ELANE
RETN	ADIPOQ
RETN	CECR1
RETN	INS
RETN	CXCL1
RETN	PRKCD
RETN	LCN2
RETN	PTGES2
RETN	TOLLIP
RETN	LEP
RETN	PTX3
RETN	BPI
RETN	TIMP2
RETN	SDCBP
RETN	TCN1
RETN	CHI3L1
RETN	PYCARD
RETN	C3
RETN	PRTN3
RETN	LTF
RETN	NR3C1
RETN	NFKB1
RETN	MPO
PON1	APOE
PON1	APOA1
PON1	APOB
LAMA3	ITGB1
LAMA3	SRC
LAMA3	RAC1
LAMA3	PTK2
BCL2A1	RELA
BCL2A1	BCL2
BCL2A1	BCL2L1
BCL2A1	TP53
LTF	ELANE
LTF	CXCL1
LTF	LCN2
LTF	MMP9
LTF	HBB
LTF	TOLLIP
LTF	PTX3
LTF	APP
LTF	BPI
LTF	TIMP2
LTF	TCN1
LTF	CHI3L1
LTF	TNFAIP6
CHI3L1	ELANE
CHI3L1	CXCL1
CHI3L1	LCN2
CHI3L1	TOLLIP
CHI3L1	PTX3
CHI3L1	BPI
CHI3L1	TIMP2
CHI3L1	TCN1
BLVRB	BLVRA
CAT	AKT1
CAT	SOD2
CAT	UBC
CAT	UBA52
CAT	SOD3
CAT	NOS2
CAT	UBB
CAT	RPS27A
CAT	SOD1
IRF1	IRF3
IRF1	RELA
IRF1	HLA-DRA
IRF1	IFNB1
IRF1	JUN
IRF1	STAT1
IRF1	HLA-DRB1
IRF1	HMGB1
IRF1	HSP90AA1
IRF1	STAT2
IRF1	TERT
IRF1	VCAM1
IRF1	ICAM1
IRF1	CREBBP
IFNG	PIK3R1
IFNG	IL10
IFNG	TNF
IFNG	IL6
IFNG	RELA
IFNG	PRKCD
IFNG	JAK2
IFNG	FOXP3
IFNG	JUN
IFNG	IFNGR1
IFNG	STAT1
IFNG	JAK1
IFNG	PTPN11
IFNG	HSP90AA1
IFNG	SOCS3
IFNG	TERT
IFNG	CXCL10
IFNG	IFNGR2
IFNG	PIK3CA
IFNG	IL1B
IFNG	IRF1
IFNG	IL5
IFNG	IL4
IRF3	IKBKG
MMP9	VEGFA
MMP9	ITGAM
MMP9	TNF
MMP9	IL6
MMP9	ITGB2
MMP9	CXCL1
MMP9	EDN1
MMP9	SRC
MMP9	LCN2
MUT	MMAB
IRAK4	IKBKG
IRAK4	TRAF6
IRAK4	IKBKB
IRAK4	TICAM2
IRAK4	MYD88
IRAK3	TRAF6
IRAK3	MYD88
IRAK3	IRAK4
IRAK3	IL1R1
IRAK3	IRAK1
IRAK3	IL1RAP
IRAK3	TOLLIP
IRAK3	IL1B
IRAK3	IL1A
MMP3	SPP1
MMP3	MMP9
MMP3	CTNNB1
MMP3	LAMA3
MMP3	MMP1
MMP3	PLG
MMP2	VEGFA
MMP2	ITGAM
MMP2	ITGB2
MMP2	EDN1
MMP2	SRC
MMP2	MMP9
MMP2	HSP90AA1
MMP2	LAMA3
MMP2	MMP1
MMP2	IGF1
MMP2	MMP3
MMP2	STAT3
MMP2	TIMP2
MMP2	HBEGF
MMP1	ELANE
MMP1	MMP9
GIF	CUBN
GIF	TCN1
CASP1	NLRP1
CASP5	NLRP1
CASP5	CASP1
CASP5	NLRC4
CASP8	IKBKG
CASP8	MAP3K14
CASP8	BIRC2
CASP8	CASP1
CASP8	IKBKB
CASP8	TICAM2
CASP8	TNF
CASP8	RELA
CASP8	BCL2
CASP8	COL4A1
CASP8	TLR4
CASP8	XIAP
CASP8	CHUK
CASP8	FASLG
CXCL2	CCL4
CXCL2	GNB1
CXCL2	CCL5
CXCL2	CCR3
CXCL3	CCL4
CXCL3	GNB1
CXCL3	CCL5
CXCL3	CCR3
CXCL3	CXCL2
CXCL3	CXCR4
CXCL3	SAA1
CXCL3	POMC
CXCL3	CXCL12
CXCL3	CXCL1
CXCL3	ANXA1
CXCL3	CXCR3
CXCL3	AGT
CXCL3	CCL20
CXCL3	PTGER3
CXCL3	GNAI1
CXCL3	GNG2
CXCL3	PTGDR2
CXCL3	CCR4
CXCL3	CXCL8
CXCL3	CXCL10
CXCL3	CCR1
HMGB1	IKBKG
HMGB1	IRF3
HMGB1	ITGAM
HMGB1	IKBKB
HMGB1	MYD88
HMGB1	RHOA
HMGB1	IRAK4
HMGB1	SAA1
HMGB1	RELA
HMGB1	ITGB2
HMGB1	TIRAP
HMGB1	IFNB1
HMGB1	AGER
HMGB1	TLR4
HMGB1	JUN
HMGB1	CHUK
HMGB1	IRAK1
HMGB1	NFKB2
HMGB1	S100A12
HMGB1	TLR1
MTR	MTHFR
MTR	MAT1A
MTR	CTH
CXCL1	CCL4
CXCL1	GNB1
CXCL1	CCL5
CXCL1	ELANE
CXCL1	CCR3
CXCL1	CXCL2
CXCL1	IL10
CXCL1	CXCR4
CXCL1	IL6
CXCL1	SAA1
CXCL1	POMC
CXCL1	CXCL12
TNFAIP3	IKBKG
TNFAIP6	CXCL1
TNFAIP6	MMP9
TNFAIP6	HBB
TNFAIP6	PTX3
TNFAIP6	TIMP2
TNFAIP6	TCN1
CXCL8	CCL4
CXCL8	GNB1
CXCL8	VEGFA
CXCL8	CCL5
CXCL8	HCK
CXCL8	CCR3
CXCL8	CXCL2
CXCL8	IL10
CXCL8	TNF
CXCL8	PARN
CXCL8	CXCR4
CXCL8	IL6
CXCL8	SAA1
CXCL8	RELA
CXCL8	POMC
CXCL8	CXCL12
CXCL8	CXCL1
CXCL8	ANXA1
CXCL8	TLR4
CXCL8	CXCR3
CXCL8	MMP9
CXCL8	JUN
CXCL8	PTGS2
CXCL8	AGT
CXCL8	CCL20
CXCL8	PTGER3
CXCL8	GNAI1
CXCL8	GNG2
CXCL8	MAPK11
CXCL8	PTGDR2
CXCL8	CCR4
GSK3B	AKT1
GSK3B	UBC
GSK3B	UBA52
GSK3B	AKT2
GSK3B	JUN
GSK3B	STAT1
GSK3B	FYN
GSK3B	CTNNB1
NFKBIB	IKBKG
NFKBIB	UBC
NFKBIB	TRAF6
NFKBIB	IKBKB
NFKBIB	UBA52
NFKBIB	RELA
NFKBIB	ZBP1
NFKBIB	CHUK
NFKBIB	NFKB2
NFKBIB	MAP3K7
TAB1	IKBKG
TAB1	MAP3K14
TAB1	TNFAIP3
TAB1	BIRC2
TAB1	MAP2K6
TAB1	UBC
TAB1	TRAF6
TAB1	IKBKB
TAB1	TICAM2
TAB1	MAP2K4
TAB1	MYD88
TAB1	TNF
TAB1	UBA52
TAB1	IL1R1
TAB1	NLK
TAB1	RELA
TAB1	TAB3
TAB1	TLR4
TAB1	XIAP
TAB1	CHUK
TAB1	IRAK1
TAB1	MAP3K7
TAB1	TAB2
TAB1	TGFB2
TAB1	MAP2K3
TAB1	UBE2V1
TAB1	MAPK11
TAB1	UBE2N
TAB1	UBB
TAB1	CD14
TAB1	MAP2K1
TAB1	NOD2
TAB1	TLR3
TAB1	LY96
TAB1	RPS27A
TAB1	BIRC3
TAB1	IL1A
TAB1	SMAD7
TAB1	RIPK1
TAB1	IRAK2
TAB1	TICAM1
TAB1	TGFB3
TAB1	MAPK14
TAB1	NFKB1
TAB1	NOD1
TAB1	TGFB1
TAB1	RIPK2
TAB1	NFKBIA
TAB2	IKBKG
TAB2	MAP3K14
TAB2	TNFAIP3
TAB2	BIRC2
TAB2	MAP2K6
TAB2	UBC
TAB2	TRAF6
TAB2	IKBKB
TAB2	TICAM2
TAB2	MAP2K4
TAB2	MYD88
TAB2	TNF
TAB2	UBA52
TAB2	NLK
TAB2	RELA
TAB2	TAB3
TAB2	TLR4
TAB2	XIAP
TAB2	CHUK
TAB2	IRAK1
TAB2	MAP3K7
TAB3	IKBKG
TAB3	TNFAIP3
TAB3	BIRC2
TAB3	MAP2K6
TAB3	UBC
TAB3	TRAF6
TAB3	IKBKB
TAB3	TICAM2
TAB3	MAP2K4
TAB3	TNF
TAB3	UBA52
TAB3	RELA
UBE2N	IKBKG
UBE2N	MAP2K6
UBE2N	UBC
UBE2N	TRAF6
UBE2N	IKBKB
UBE2N	TICAM2
UBE2N	MAP2K4
UBE2N	MYD88
UBE2N	IRAK4
UBE2N	UBA52
UBE2N	RELA
UBE2N	TLR7
UBE2N	TAB3
UBE2N	TLR4
UBE2N	CHUK
UBE2N	IRAK1
UBE2N	MAP3K7
UBE2N	TAB2
UBE2N	MAP2K3
UBE2N	UBE2V1
UBE2N	ZBTB16
UBE2N	SOCS3
IL9	STAT1
IL9	IL17A
IL9	JAK1
IL7	PIK3R1
IL7	JAK1
IL7	IL15
IL5	PIK3R1
IL5	IL10
IL5	HRAS
IL5	SHC1
IL5	SOS1
IL5	GRB2
IL5	JAK2
IL5	GATA3
IL5	PIK3CD
IL5	NRAS
IL5	JAK1
IL5	PTPN11
IL5	IL13
IL5	CCL11
IL5	CSF2
IL5	IL3
IL5	PIK3CB
IL5	IL9
IL5	PIK3CA
IL5	SDCBP
IL5	KRAS
IL6	VEGFA
IL6	CCL3
IL6	CCL5
IL6	VAV1
IL6	MAP2K6
IL6	HCK
IL6	TYK2
IL6	CXCL2
IL6	SERPINA1
IL6	IL10
IL6	SHC1
IL6	TNF
IL6	C4A
IL6	ADIPOQ
IL6	SOS1
IL6	TF
IL3	PIK3R1
IL3	HRAS
IL3	SHC1
IL3	SOS1
IL3	GRB2
IL3	JAK2
IL3	PIK3CD
IL3	NRAS
IL3	JAK1
IL3	PTPN11
IL3	CSF2
SELP	ITGAM
SELP	ITGB2
SELP	VCAM1
NFKBIA	IKBKG
NFKBIA	TNFAIP3
NFKBIA	IL12RB1
NFKBIA	UBC
NFKBIA	TRAF6
NFKBIA	TYK2
NFKBIA	IKBKB
NFKBIA	PIK3R1
NFKBIA	MYD88
NFKBIA	TNF
NFKBIA	UBA52
NFKBIA	PPARA
NFKBIA	RELA
NFKBIA	PRKCD
NFKBIA	JAK2
NFKBIA	TAB3
NFKBIA	SYK
NFKBIA	SRC
NFKBIA	HDAC1
NFKBIA	CD40
NFKBIA	JUN
NFKBIA	ZBP1
NFKBIA	CD40LG
NFKBIA	CHUK
NFKBIA	IRAK1
NFKBIA	NFKB2
NFKBIA	NGF
NFKBIA	MAP3K7
NFKBIA	TAB2
NFKBIA	UBE2V1
NFKBIA	LCK
NFKBIA	SP1
NFKBIA	NOS2
NFKBIA	UBE2N
NFKBIA	NFKBIB
NFKBIA	UBB
NFKBIA	REL
NFKBIA	RPS27A
NFKBIA	PIK3CA
NFKBIA	MAPK3
NFKBIA	CREBBP
NFKBIA	RIPK1
NFKBIA	IRAK2
NFKBIA	IL12B
NFKBIA	MAPK14
NFKBIA	IL23A
NFKBIA	NFKB1
NFKBIA	RELB
IL4	IL12RB1
IL4	TYK2
IL4	PIK3R1
IL4	IL10
IL4	SHC1
IL4	TNF
IL4	IL6
IL4	RELA
IL4	IL4R
IL4	GRB2
IL4	JAK2
IL4	GATA3
IL4	ANXA1
IL4	FOXP3
IL4	JUN
IL4	CD40LG
IL4	FN1
IL4	IL17A
IL4	JAK1
IL4	CD28
IL4	CXCL8
IL4	IL13
IL4	CTLA4
IL4	JUNB
IL4	IL12A
IL4	CCL11
IL4	CSF2
IL4	IL15
IL4	IL18
IL4	IL9
IL4	STAT3
IL4	CD80
IL4	PIK3CA
IL4	IL1B
IL4	IL1A
IL4	IL12RB2
IL4	IL5
SMAD7	UBC
SMAD7	UBA52
SMAD7	HDAC1
SMAD7	XIAP
SMAD7	MAP3K7
SMAD7	TAB2
SMAD7	CTNNB1
SMAD7	UBB
SMAD7	RPS27A
IL2	AKT1
IL2	PIK3R1
IL2	IL10
IL2	HRAS
IL2	SHC1
IL2	RHOA
IL2	TNF
IL2	MAPK9
IL2	SOS1
IL2	IL6
IL2	RELA
IL2	MAPK8
IL2	GRB2
IL2	JAK2
IL2	PIK3CD
IL2	FOXP3
IL2	SYK
IL2	JUN
IL2	NRAS
IL2	STAT1
IL2	FYN
IL2	IL17A
IL2	JAK1
IL2	PTPN11
IL2	LCK
IL2	HSP90AA1
IL2	MAPK11
IL2	SOCS3
IL2	CD28
IL2	TERT
IL2	IL13
IL2	CTLA4
IL2	MAP2K1
IL2	CSF2
IL2	IL3
IL2	IL15
IL2	PIK3CB
IL2	STAT3
IL2	PIK3CA
IL2	IL7
IL2	IL1B
IL2	MAPK3
IL2	MAP2K2
IL2	KRAS
IL2	IL5
IL2	IL4
IL2	MAPK14
IL2	IFNG
SELE	TNF
ESR1	GNB1
ESR1	AKT1
ESR1	PIK3R1
CECR1	ELANE
TGFB3	VEGFA
TGFB3	SERPINA1
TGFB3	SHC1
TGFB3	RELA
TGFB3	ITGB1
TGFB3	JUN
TGFB3	XIAP
TGFB3	MAP3K7
TGFB3	CTGF
TGFB3	TAB2
TGFB3	TGFB2
TGFB3	FN1
TGFB3	CTNNB1
TGFB3	PDGFB
TGFB3	PLG
TGFB3	IGF1
TGFB3	ALB
TGFB3	APP
TGFB3	EGF
TGFB3	KNG1
TGFB3	SMAD7
TGFB3	VWF
VCAM1	IRF3
VCAM1	TNF
VCAM1	ITGB2
VCAM1	ITGA4
VCAM1	ITGB1
VCAM1	HLA-DRA
VCAM1	ITGAD
VCAM1	SRC
VCAM1	STAT1
VCAM1	HLA-DRB1
VCAM1	PTK2
VCAM1	SELE
VCAM1	IL13
TGFB1	VEGFA
TGFB1	UBC
TGFB1	SERPINA1
TGFB1	SHC1
TGFB1	RHOA
TGFB1	UBA52
TGFB1	RELA
TGFB1	ITGB1
TGFB1	MMP9
TGFB1	JUN
TGFB1	XIAP
TGFB1	MAP3K7
TGFB1	CTGF
TGFB1	TAB2
TGFB1	TGFB2
TGFB1	FN1
TGFB1	CTNNB1
TGFB1	PDGFB
TGFB1	PLG
TGFB1	UBB
TGFB1	IGF1
TGFB1	ALB
TGFB1	PPARG
TGFB1	APP
TGFB1	RPS27A
TGFB1	EGF
TGFB1	KNG1
TGFB1	STAT3
TGFB1	MAPK3
TGFB1	SMAD7
TGFB1	VWF
TGFB1	TGFB3
TGFB1	RPS6KB1
TGFB1	SERPINE1
TGFB1	HGF
TGFB2	VEGFA
TGFB2	SERPINA1
TGFB2	RELA
TGFB2	JUN
TGFB2	MAP3K7
TAC1	GNB1
TAC1	ENSP00000459962
TAC1	PLCB3
TAC1	PIK3R1
TAC1	SAA1
TAC1	EDN1
TAC1	PLCB4
TAC1	ANXA1
TAC1	VIP
TAC1	AGT
TAC1	PLCB1
TAC1	GNG2
TAC1	CALCA
TAC1	F2R
RIPK1	IKBKG
RIPK1	MAP3K14
RIPK1	TNFAIP3
RIPK1	BIRC2
RIPK1	MAP2K6
RIPK1	TRAF3
RIPK1	UBC
RIPK1	TRAF6
RIPK1	IKBKB
RIPK1	TICAM2
RIPK1	MAP2K4
RIPK1	TNF
RIPK1	UBA52
RIPK1	RELA
RIPK1	TAB3
RIPK1	TLR4
RIPK1	XIAP
RIPK1	ZBP1
RIPK1	CHUK
RIPK1	NFKB2
RIPK1	MAP3K7
RIPK1	FASLG
RIPK1	TAB2
RIPK1	STAT1
RIPK1	CASP8
RIPK1	FAS
RIPK1	MAP2K3
RIPK1	UBE2V1
RIPK1	HSP90AA1
RIPK1	UBE2N
RIPK1	NFKBIB
RIPK1	CFLAR
RIPK1	UBB
RIPK1	CD14
RIPK1	TLR3
RIPK1	LY96
RIPK1	RPS27A
RIPK1	BIRC3
NLRP3	NLRP1
NLRP3	CASP1
NLRP3	NLRC4
NLRP3	RELA
NLRP3	CASP5
NLRP3	CARD8
NLRP3	SUGT1
NLRP3	HSP90AB1
NLRP3	NFKB2
IRAK2	IKBKG
IRAK2	MAP2K6
IRAK2	UBC
IRAK2	TRAF6
IRAK2	IKBKB
IRAK2	MAP2K4
IRAK2	MYD88
IRAK2	IRAK4
IRAK2	UBA52
IRAK2	IL1R1
IRAK2	RELA
IRAK2	TIRAP
IRAK2	TLR7
IRAK2	TAB3
IRAK2	TLR4
IRAK2	CHUK
IRAK2	IRAK1
IRAK2	MAP3K7
IRAK2	TAB2
IRAK2	TLR1
IRAK2	HMGB1
IRAK2	MAP2K3
IRAK2	IL1RAP
IRAK2	TOLLIP
IRAK2	TLR8
IRAK2	UBB
IRAK2	LY96
IRAK2	RPS27A
IRAK2	IL1B
IRAK2	IL1A
IRAK2	IRAK3
IRAK2	TLR2
IRAK2	IL1RN
IRAK1	IKBKG
IRAK1	MAP2K6
IRAK1	UBC
IRAK1	TRAF6
IRAK1	IKBKB
IRAK1	TICAM2
IRAK1	MAP2K4
IRAK1	MYD88
IRAK1	IRAK4
IRAK1	TLR6
IRAK1	UBA52
IRAK1	IL1R1
IRAK1	RELA
IRAK1	TIRAP
IRAK1	IL33
IRAK1	TLR7
IRAK1	TAB3
IRAK1	TLR4
IRAK1	CHUK
SDCBP	ELANE
SDCBP	CECR1
SDCBP	PRKCD
SDCBP	PTGES2
SDCBP	TOLLIP
SDCBP	BPI
