source	target
TIMP1	APOA1
TIMP1	PROC
TIMP1	APOB
TIMP1	SERPINE1
TIMP1	HGF
TIMP1	TGFB1
TIMP1	MMP2
TIMP3	MMP9
TIMP3	TP53
TIMP2	ELANE
TIMP2	CST3
TIMP2	CXCL1
TIMP2	LCN2
TIMP2	MMP9
TIMP2	HBB
TIMP2	TOLLIP
TIMP2	FTH1
IFIH1	IKBKG
IFIH1	IRF3
IFIH1	IKBKE
IFIH1	TRAF3
IFIH1	TRAF6
IFIH1	IKBKB
IFIH1	MAVS
IFIH1	RELA
IFIH1	MAP3K1
IFIH1	IRF7
IFIH1	IFNB1
IFIH1	DDX58
IFIH1	CHUK
IFIH1	NFKB2
IFIH1	STAT1
IFIH1	CASP8
IFIH1	TBK1
IFIH1	RNF135
IFIH1	TRIM25
IFIH1	NFKBIB
IFIH1	TLR3
IKBKB	IKBKG
IKBKB	MAP3K14
IKBKB	TNFAIP3
IKBKB	BIRC2
IKBKB	AKT1
IKBKB	UBC
IKBKB	TRAF6
PANX1	P2RX7
ECSIT	TRAF6
ECSIT	MAP3K1
ADM	GNB1
HLA-DRB1	GNB1
HLA-DRB1	IRF3
HLA-DRB1	SHC1
HLA-DRB1	CD44
HLA-DRB1	IRF7
HLA-DRB1	HLA-DRA
HLA-DRB1	CAPZA2
HLA-DRB1	CD3E
REN	AGTR1
REN	ACE2
REN	INS
REN	ATP6AP2
REN	AGTR2
REN	AGT
REN	ACE
REL	IKBKG
REL	UBC
REL	IKBKB
REL	UBA52
REL	RELA
REL	CHUK
REL	NFKB2
REL	MAP3K7
REL	TBK1
REL	NFKBIB
REL	UBB
TRIP6	SRC
TRIP6	JUN
TRIP6	PTK2
TOLLIP	ELANE
TOLLIP	TRAF6
TOLLIP	MYD88
TOLLIP	IRAK4
TOLLIP	IL1R1
TOLLIP	CXCL1
TOLLIP	TIRAP
TOLLIP	TLR4
TOLLIP	LCN2
TOLLIP	IRAK1
TOLLIP	IL1RAP
TCN1	ELANE
TCN1	CST3
TCN1	CXCL1
TCN1	LCN2
TCN1	MMP9
TCN1	HBB
TCN1	TOLLIP
TCN1	FTH1
TCN1	TIMP2
MTHFR	ENSP00000381231
FN1	VEGFC
FN1	VEGFA
FN1	PRKCSH
FN1	ITGB3
FN1	ANGPT1
FN1	TF
FN1	IL6
FN1	CST3
FN1	ITGA4
FN1	ITGB1
FN1	SPP1
FN1	JAK2
FN1	TEK
FN1	SRC
FN1	PLAU
FN1	PTPN1
FN1	TGFB2
TSLP	IL33
ACE	AGTR1
ACE	AGTR2
ACE	AGT
CREBBP	MYC
CREBBP	VEGFA
CREBBP	IRF3
CREBBP	AKT1
CREBBP	HIF1A
CREBBP	TNF
CREBBP	ADIPOQ
CREBBP	FOXO3
CREBBP	PPARA
CREBBP	RELA
CREBBP	BCL2
CREBBP	IRF7
CREBBP	STEAP3
CREBBP	IFNB1
CREBBP	FOXO1
CREBBP	ABCA1
CREBBP	JUN
CREBBP	PARP1
CREBBP	AGT
CREBBP	STAT1
CREBBP	ARNT
CREBBP	E2F1
CREBBP	HMGB1
CREBBP	LEP
CREBBP	CXCL8
CREBBP	STAT6
CREBBP	CSF2
CREBBP	PPARG
CREBBP	TP53
CREBBP	ABCB4
CREBBP	STAT3
CREBBP	IL1B
JUN	CCL4
JUN	MYC
JUN	VEGFA
JUN	IRF3
JUN	AKT1
JUN	HIF1A
JUN	FGFR2
JUN	TNF
JUN	MAPK9
JUN	IL6
JUN	PPARA
JUN	RELA
JUN	IRF7
JUN	NFE2L2
JUN	MAPK8
JUN	IFNB1
JUN	EDN1
JUN	GATA3
JUN	FOXP3
JUN	SRC
ABCA1	PPARA
PLCG1	CCL4
PLCG1	GNB1
PLCG1	FGF1
PLCG1	VEGFA
PLCG1	PGF
PLCG1	PIK3R1
PLCG1	AGTR1
PLCG1	BDNF
PLCG1	FGFR2
PLCG1	NTF3
PLCG1	MAP3K1
PLCG1	HLA-DRA
PLCG1	JAK2
PLCG1	DDX58
PLCG1	EDN1
PLCG1	PIK3CD
PLCG1	SRC
PLCG1	AGTR2
PLCG1	NGF
PLCG1	AGT
PLCG1	CD3E
PLCG1	STAT1
PLCG1	HLA-DRB1
PLCG1	PDGFA
PLCG1	JAK1
PLCG1	PTK2
PLCG1	HSP90AA1
PLCG1	PDGFB
PLCG1	TRIM25
PLCG1	FLT1
PLCG1	FGF2
PLCG1	CBL
PLCG1	PIK3CA
PLCG1	KDR
PLCG1	MAPK3
PLCG1	PDGFRA
PLCG1	EPO
S100A12	SAA1
S100A12	RELA
S100A12	AGER
S100A12	NFKB2
S100A12	S100A9
HMOX1	BLVRA
HMOX1	NFE2L2
HMOX1	JUN
HMOX1	IL13
HMOX1	BLVRB
HMOX1	IL4
HMOX1	MAPK14
C6	C7
C5	CCL4
C5	GNB1
C5	CCL5
C5	ELANE
C5	BDKRB2
C5	CXCL2
C5	AGTR1
C5	SAA1
C5	POMC
C5	CXCL1
C5	ANXA1
C5	CNR2
C5	CXCR3
C5	AGTR2
C5	AGT
C5	CCL20
C5	GNG2
C5	C7
C5	F2
C5	CXCL8
C5	CXCL10
C5	PF4
C5	APP
C5	GAL
C5	KNG1
C5	C6
C5	CCL21
C5	C3
C5	CCL13
C3	CCL4
C3	GNB1
C3	CCL5
C3	PRKCSH
C3	ELANE
C3	BDKRB2
C3	CXCL2
C3	AGTR1
C3	TF
C3	IL6
C3	SAA1
C3	POMC
C3	CST3
C3	ITGB2
C3	CXCL1
C3	SPP1
C3	ANXA1
C3	CNR2
C3	CXCR3
C3	AGTR2
C3	AGT
C3	CCL20
C3	FN1
C3	GNG2
C3	CSF1
C3	TOLLIP
C3	PLG
C3	CXCL8
C3	CXCL10
C3	HSP90B1
C3	PF4
C3	ALB
C3	APP
C3	GALNS
C3	GAL
C3	KNG1
C3	CCL21
C3	APOE
C3	PYCARD
HIF1A	VEGFA
HIF1A	EGLN2
HIF1A	AKT1
HIF1A	UBC
MEFV	PSTPIP1
MEFV	CASP1
MEFV	PYCARD
GATA3	IL33
PDGFA	PIK3R1
PDGFA	SHC1
PDGFB	VEGFC
PDGFB	VEGFA
PDGFB	ITGB3
PDGFB	AKT1
PDGFB	PIK3R1
PDGFB	SHC1
PDGFB	SPP1
PDGFB	JAK2
PDGFB	COL4A1
PDGFB	SRC
PDGFB	PTPN1
PDGFB	TGFB2
PDGFB	STAT1
PDGFB	FN1
PDGFB	PDGFA
PDGFB	PTPN11
ABCB4	PPARA
SHMT2	MTHFR
SHMT2	MTR
AGTR2	CCL4
AGTR2	GNB1
AGTR2	CCL5
AGTR2	BDKRB2
AGTR2	PIK3R1
AGTR2	CXCL2
AGTR2	AGTR1
AGTR2	SHC1
AGTR2	SAA1
AGTR2	POMC
AGTR2	CCK
AGTR2	CXCL1
AGTR2	EDN1
AGTR2	ANXA1
AGTR2	CNR2
AGTR2	CXCR3
AGTR1	GNB1
AGTR1	LDLR
AGTR1	BDKRB2
AGTR1	UBC
AGTR1	PIK3R1
TFR2	HAMP
ACE2	AGTR1
SULT2B1	STS
NFRKB	UBC
AKT1	IKBKG
AKT1	MAP3K14
AKT1	GNB1
AKT1	MYC
AKT1	VEGFA
AKT1	ITGB3
AKT3	MAP3K14
AKT3	GNB1
AKT3	AKT1
AKT3	PIK3R1
AKT3	FOXO3
AKT3	FOXO1
AKT3	HSP90AB1
AKT3	CHUK
AKT3	HSP90AA1
AKT3	GNG2
AKT3	NOS3
AKT3	TP53
AKT3	PIK3CA
TBK1	IKBKG
TBK1	TNFAIP3
TBK1	IRF3
TBK1	IKBKE
TBK1	TRAF3
TBK1	UBC
TBK1	TRAF6
TBK1	TICAM2
TBK1	MAVS
TBK1	UBA52
TBK1	RELA
TBK1	IRF7
TBK1	DDX58
TBK1	TLR4
TBK1	ZBP1
TBK1	PTPN11
SERPINE1	VEGFC
SERPINE1	VEGFA
SERPINE1	ITGB3
SERPINE1	INS
SERPINE1	PLAU
SERPINE1	TGFB2
SERPINE1	FN1
SERPINE1	PLAUR
SERPINE1	PDGFB
SERPINE1	PLG
SERPINE1	PF4
SERPINE1	ALB
SERPINE1	APP
SERPINE1	KNG1
SERPINE1	VWF
SERPINE1	ITGAV
SERPINE1	THBS1
SERPINE1	TGFB3
TFRC	LDLR
TFRC	UBC
TFRC	AGTR1
TFRC	UBA52
TFRC	TF
